ID TIME cluster
14 1676846421.243 (-63796, 31713, 1676846423, 1, 10, 50000000000000000000, 50000000000000000000, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 0, -63796, 31713) 1
14 1676846421.244 (-10221, 9473, 1676841052, 2, 10, 50000000000000000000, 5000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -10867, 9768) 0
14 1676846421.245 (39258, 55722, 1676841056, 2, 10, 50451388888888889000, 5000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 39035, 55924) 0
14 1676846421.245 (-8182, -84300, 1676846423, 1, 10, 50000000000000000000, 40000000000000000000, 0, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, -10201, -81991) 1
14 1676846421.246 (45058, -41109, 1676841102, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 45058, -41109) 0
14 1676846421.247 (7382, 56052, 1676841130, 3, 1, 5000000000000000000, 5000000000000000000, 1, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, 7382, 56052) 1
14 1676846421.248 (-7961, 68058, 1676846423, 1, 10, 49722222222222223000, 49722222222222223000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -7961, 68058) 1
14 1676846421.249 (46143, -40517, 1676841192, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 46143, -40517) 0
14 1676846421.249 (-66156, 28481, 1676841216, 3, 1, 5000000000000000000, 5000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -66156, 28481) 1
14 1676846421.25 (46904, -41859, 1676841252, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 46904, -41859) 0
14 1676846421.251 (46660, -41864, 1676841282, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 46660, -41864) 0
14 1676846421.252 (44670, -41728, 1676841342, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 44670, -41728) 0
