ID TIME cluster
8 1676923823.916 (-18304, 83302, 1676923824, 1, 10, 50000000000000000000, 35000000000000000000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, -16260, 80611) 1
8 1676923823.916 (-17074, 79573, 1676923824, 1, 10, 50892857142857144000, 35357142857142858000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -15638, 77728) 1
8 1676923823.917 (-11652, 70235, 1676923824, 1, 10, 51014030612244898000, 51014030612244898000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, -11652, 70235) 1
8 1676923823.917 (55351, -50509, 1676922243, 2, 10, 51014030612244898000, 5000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 55522, -50829) 0
8 1676923823.917 (-10367, 74589, 1676923824, 1, 10, 52535430839002268500, 48785430839002268500, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -10512, 75013) 1
8 1676923823.917 (56013, -50002, 1676922495, 2, 10, 52763605442176869000, 4304846938775510000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 57519, -49573) 0
8 1676923823.917 (-48238, -55130, 1676923824, 1, 10, 52571393140589570800, 48682504251700681500, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, -48193, -55121) 1
8 1676923823.918 (-9919, 73321, 1676923824, 1, 10, 51063633786848073800, 51063633786848073800, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, -9919, 73321) 1
8 1676923823.918 (-5320, 42919, 1676922613, 2, 10, 49404604434366339800, 3888888888888889300, 0, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 0, -4793, 43482) 0
8 1676923823.918 (-10118, 71999, 1676923824, 1, 10, 51887174429957167500, 46104546563995968500, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, -10427, 72740) 1
8 1676923823.918 (55282, -49826, 1676922754, 2, 10, 50153179327286471100, 3228635204081632600, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54592, -51219) 0
8 1676923823.918 (-49948, -61037, 1676923824, 1, 10, 51784277368354748000, 51784277368354748000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 1, -49948, -61037) 1
8 1676923823.918 (49571, -12665, 1676922802, 3, 1, 2932079081632653000, 2932079081632653000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 49571, -12665) 0
8 1676923823.918 (63536, 9355, 1676922892, 3, 1, 2932079081632653000, 2932079081632653000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 63536, 9355) 1
8 1676923823.919 (-44075, -57160, 1676923824, 1, 10, 51294852270898070000, 51294852270898070000, 1, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 1, -44075, -57160) 1
8 1676923823.919 (67099, 12112, 1676922968, 3, 1, 6561220553036030000, 6561220553036030000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, 67099, 12112) 1
8 1676923823.919 (56122, -51377, 1676923054, 2, 10, 50743986927332660100, 2421476403061224600, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 55937, -51705) 0
8 1676923823.919 (-10923, 72078, 1676923824, 1, 10, 53343457777594062000, 48507603304953668000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 1, -10748, 72079) 1
8 1676923823.919 (-44751, -58749, 1676923824, 1, 10, 54907768823836116500, 54907768823836116500, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -44751, -58749) 1
8 1676923823.919 (54942, -51128, 1676923264, 2, 10, 46063906051034824500, 1816107302295918200, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 54577, -49333) 0
8 1676923823.919 (-10638, 77003, 1676923824, 1, 10, 52476281762088622500, 48483927779823920500, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, -10479, 76804) 1
8 1676923823.919 (-47740, -59266, 1676923824, 1, 10, 56974122852955824500, 56974122852955824500, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -47740, -59266) 1
8 1676923823.919 (43002, 13136, 1676923403, 2, 10, 50816221250172280400, 3424745926954100700, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 52602, 10640) 0
8 1676923823.92 (-9640, 73305, 1676923824, 1, 10, 52980884150860317800, 39282605365103589100, 1, '0x26CbcaC5281B6E159bc3e6C7400AF25fA46F246B', 1, -10313, 72928) 1
8 1676923823.92 (-45784, -58985, 1676923824, 1, 10, 50394460221975199800, 38596346272120838800, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 1, -46639, -59323) 1
8 1676923823.92 (56058, -51171, 1676923565, 0, 9, 48891626249412800300, 1362080476721938800, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 56148, -51362) 0
8 1676923823.92 (-45267, -60000, 1676923801, 0, 3, 14685921582940117300, 10520573702253120300, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 1, -44833, -61153) 1
8 1676923823.92 (-5884, 68349, 1676923820, 0, 1, 4112619898729264000, 4112619898729264000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 1, -5884, 68349) 1
