ID TIME pos
14 5.322 [-0.32864386149117364, 0.39411580787468165] []
14 86.693 [-0.32864386149117364, 0.39411580787468165] [(40275, 37264, 1676559015, 0, 8, 80000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40545, -41170, 1676559017, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 96.908 [-0.32864386149117364, 0.39411580787468165] [(40275, 37264, 1676559015, 0, 8, 80000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40545, -41170, 1676559017, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 106.947 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40545, -41170, 1676559017, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 112.024 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40990, -41601, 1676559017, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 117.043 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40990, -41601, 1676559017, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 122.204 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40980, -41320, 1676559017, 0, 4, 41250000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 142.507 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40620, -41313, 1676559017, 0, 8, 86250000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 152.771 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125)]
14 203.415 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (41002, -41559, 1676559173, 0, 4, 38750000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 208.455 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (40846, -41841, 1676559173, 0, 6, 62500000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 218.565 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (40917, -41725, 1676559173, 0, 7, 74375000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 223.578 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (40888, -41642, 1676559173, 0, 8, 84375000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 228.628 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (40888, -41642, 1676559173, 0, 8, 84375000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 233.65 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (41035, -41529, 1676559173, 2, 9, 96250000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 238.804 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (41035, -41529, 1676559173, 2, 9, 96250000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 243.99 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (41035, -41529, 1676559173, 2, 9, 96250000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
14 254.105 [-0.32864386149117364, 0.39411580787468165] [(40610, 37201, 1676559015, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 37338, 38066), (40493, -41259, 1676559017, 2, 9, 97500000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-43202, 23247, 1676559043, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -43202, 23247), (-28636, -42072, 1676559057, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (-89660, 16874, 1676559071, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -89660, 16874), (-35527, 48125, 1676559075, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -35527, 48125), (41035, -41529, 1676559173, 2, 9, 96250000000000000000, 5000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 40545, -41170), (-51222, 46051, 1676559175, 0, 1, 11875000000000000000, 11875000000000000000, 0, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -51222, 46051), (-28636, -42072, 1676559187, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -28636, -42072), (33279, 39130, 1676559189, 3, 1, 5000000000000000000, 5000000000000000000, 0, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 0, 33279, 39130), (-38592, -36881, 1676559199, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x633462025cF12D347C0dF50B2114E65aa364f0a6', 0, -38592, -36881)]
